Date,Adj Close
2008-01-02,26.613218307495117
2008-01-03,26.430206298828125
2008-01-04,25.830663681030273
2008-01-07,26.08940887451172
2008-01-08,25.054410934448242
2008-01-09,25.407825469970703
2008-01-10,26.083099365234375
2008-01-11,25.78649139404297
2008-01-14,26.102035522460938
2008-01-15,24.71994400024414
2008-01-16,26.146223068237305
2008-01-17,25.268993377685547
2008-01-18,24.984994888305664
2008-01-22,25.78649139404297
2008-01-23,28.853607177734375
2008-01-24,28.37397003173828
2008-01-25,27.54092788696289
2008-01-28,28.758935928344727
2008-01-29,29.945405960083008
2008-01-30,29.882282257080078
2008-01-31,29.913835525512695
2008-02-01,30.450273513793945
2008-02-04,29.16914176940918
2008-02-05,27.698711395263672
2008-02-06,27.5914249420166
2008-02-07,28.4686336517334
2008-02-08,27.654521942138672
2008-02-11,27.357908248901367
2008-02-12,27.332679748535156
2008-02-13,27.83122444152832
2008-02-14,26.890888214111328
2008-02-15,27.294801712036133
2008-02-19,27.02973747253418
2008-02-20,27.2316951751709
2008-02-21,27.18121337890625
2008-02-22,27.723947525024414
2008-02-25,27.787063598632812
2008-02-26,27.5914249420166
2008-02-27,28.026872634887695
2008-02-28,26.78361701965332
2008-02-29,25.653963088989258
2008-03-03,25.130151748657227
2008-03-04,24.732568740844727
2008-03-05,24.44857406616211
2008-03-06,23.583967208862305
2008-03-07,23.70388412475586
2008-03-10,23.022293090820312
2008-03-11,24.51168441772461
2008-03-12,24.366527557373047
2008-03-13,24.050983428955078
2008-03-14,23.060171127319336
2008-03-17,25.439393997192383
2008-03-18,26.954011917114258
2008-03-19,26.80255889892578
2008-03-20,29.011375427246094
2008-03-24,29.377412796020508
2008-03-25,29.068178176879883
2008-03-26,27.837549209594727
2008-03-27,27.048673629760742
2008-03-28,26.954011917114258
2008-03-31,27.105485916137695
2008-04-01,29.661405563354492
2008-04-02,29.419639587402344
2008-04-03,29.44507598876953
2008-04-04,28.99335289001465
2008-04-07,28.974262237548828
2008-04-08,28.541624069213867
2008-04-09,28.18532943725586
2008-04-10,27.905393600463867
2008-04-11,27.05919647216797
2008-04-14,26.40387535095215
2008-04-15,26.79833984375
2008-04-16,28.60525131225586
2008-04-17,28.70705795288086
2008-04-18,29.114253997802734
2008-04-21,28.77702522277832
2008-04-22,29.04425048828125
2008-04-23,28.726137161254883
2008-04-24,29.884078979492188
2008-04-25,30.405807495117188
2008-04-28,30.11949348449707
2008-04-29,29.954071044921875
2008-04-30,30.31672477722168
2008-05-01,31.33469581604004
2008-05-02,30.959327697753906
2008-05-05,30.539411544799805
2008-05-06,30.66666030883789
2008-05-07,29.62958335876465
2008-05-08,29.29876136779785
2008-05-09,29.62958335876465
2008-05-12,30.055864334106445
2008-05-13,28.936098098754883
2008-05-14,29.209684371948242
2008-05-15,29.915908813476562
2008-05-16,29.604143142700195
2008-05-19,29.260587692260742
2008-05-20,27.803598403930664
2008-05-21,26.989198684692383
2008-05-22,27.390045166015625
2008-05-23,26.925586700439453
2008-05-27,27.36458396911621
2008-05-28,27.269147872924805
2008-05-29,27.720876693725586
2008-05-30,27.35822105407715
2008-06-02,26.817419052124023
2008-06-03,26.652002334594727
2008-06-04,26.48658561706543
2008-06-05,26.78561019897461
2008-06-06,25.506771087646484
2008-06-09,23.86528205871582
2008-06-10,24.361547470092773
2008-06-11,23.623506546020508
2008-06-12,24.183393478393555
2008-06-13,25.182296752929688
2008-06-16,25.411344528198242
2008-06-17,24.83872413635254
2008-06-18,24.647855758666992
2008-06-19,24.590593338012695
2008-06-20,24.08796501159668
2008-06-23,23.458086013793945
2008-06-24,23.998899459838867
2008-06-25,24.119783401489258
2008-06-26,23.108156204223633
2008-06-27,22.30013656616211
2008-06-30,21.829317092895508
2008-07-01,21.887224197387695
2008-07-02,22.2603702545166
2008-07-03,22.717166900634766
2008-07-07,21.90009117126465
2008-07-08,23.013111114501953
2008-07-09,22.05449104309082
2008-07-10,22.202472686767578
2008-07-11,21.33392906188965
2008-07-14,20.388179779052734
2008-07-15,19.957134246826172
2008-07-16,23.12247657775879
2008-07-17,26.249225616455078
2008-07-18,25.747404098510742
2008-07-21,24.865997314453125
2008-07-22,26.287830352783203
2008-07-23,26.995521545410156
2008-07-24,25.181257247924805
2008-07-25,25.42571258544922
2008-07-28,24.229074478149414
2008-07-29,26.217052459716797
2008-07-30,26.74461555480957
2008-07-31,26.139863967895508
2008-08-01,26.223491668701172
2008-08-04,25.824600219726562
2008-08-05,26.95049285888672
2008-08-06,26.628820419311523
2008-08-07,25.61229133605957
2008-08-08,26.42293357849121
2008-08-11,26.95049285888672
2008-08-12,24.396337509155273
2008-08-13,23.74654769897461
2008-08-14,24.325576782226562
2008-08-15,24.492841720581055
2008-08-18,23.637170791625977
2008-08-19,22.890865325927734
2008-08-20,23.804441452026367
2008-08-21,23.328350067138672
2008-08-22,24.23550796508789
2008-08-25,23.244718551635742
2008-08-26,23.55352783203125
2008-08-27,23.894515991210938
2008-08-28,25.01397132873535
2008-08-29,24.763059616088867
2008-09-02,25.084741592407227
2008-09-03,25.54796600341797
2008-09-04,24.389907836914062
2008-09-05,25.47718048095703
2008-09-08,26.73174476623535
2008-09-09,25.39354705810547
2008-09-10,25.34851837158203
2008-09-11,26.79609489440918
2008-09-12,26.487272262573242
2008-09-15,23.804441452026367
2008-09-16,26.210628509521484
2008-09-17,23.013111114501953
2008-09-18,25.927536010742188
2008-09-19,30.27024269104004
2008-09-22,26.249225616455078
2008-09-23,26.094820022583008
2008-09-24,26.05620574951172
2008-09-25,27.9605770111084
2008-09-26,31.03585433959961
2008-09-29,26.377904891967773
2008-09-30,30.045080184936523
2008-10-01,31.93012237548828
2008-10-02,32.31912612915039
2008-10-03,29.758228302001953
2008-10-06,28.52640151977539
2008-10-07,25.492233276367188
2008-10-08,25.479267120361328
2008-10-09,23.780651092529297
2008-10-10,26.996347427368164
2008-10-13,27.223270416259766
2008-10-14,26.393402099609375
2008-10-15,24.954130172729492
2008-10-16,26.25077247619629
2008-10-17,25.498720169067383
2008-10-20,26.360990524291992
2008-10-21,25.76453399658203
2008-10-22,24.098331451416016
2008-10-23,24.5391902923584
2008-10-24,22.97024154663086
2008-10-27,22.04313087463379
2008-10-28,24.377113342285156
2008-10-29,23.15176773071289
2008-10-30,24.39008331298828
2008-10-31,26.743501663208008
2008-11-03,26.4063777923584
2008-11-04,27.339967727661133
2008-11-05,25.427404403686523
2008-11-06,24.805002212524414
2008-11-07,24.47435760498047
2008-11-10,23.605602264404297
2008-11-11,23.566701889038086
2008-11-12,22.412675857543945
2008-11-13,24.111289978027344
2008-11-14,22.34784507751465
2008-11-17,21.24568748474121
2008-11-18,20.83724021911621
2008-11-19,18.45787811279297
2008-11-20,15.157894134521484
2008-11-21,14.73000431060791
2008-11-24,17.880863189697266
2008-11-25,19.300704956054688
2008-11-26,19.851778030395508
2008-11-28,20.526042938232422
2008-12-01,16.934310913085938
2008-12-02,18.49678611755371
2008-12-03,19.611900329589844
2008-12-04,20.15001106262207
2008-12-05,21.621721267700195
2008-12-08,23.65746307373047
2008-12-09,22.017202377319336
2008-12-10,21.7319393157959
2008-12-11,19.41092300415039
2008-12-12,20.059253692626953
2008-12-15,18.56161117553711
2008-12-16,20.973392486572266
2008-12-17,20.655710220336914
2008-12-18,19.585969924926758
2008-12-19,19.657285690307617
2008-12-22,19.333118438720703
2008-12-23,18.8728084564209
2008-12-24,19.35257339477539
2008-12-26,19.320154190063477
2008-12-29,19.307186126708984
2008-12-30,20.10462188720703
2008-12-31,20.44175910949707
2009-01-02,20.573007583618164
2009-01-05,19.194910049438477
2009-01-06,19.608339309692383
2009-01-07,18.433677673339844
2009-01-08,17.86275291442871
2009-01-09,17.042455673217773
2009-01-12,16.346843719482422
2009-01-13,17.291824340820312
2009-01-14,17.003087997436523
2009-01-15,15.972794532775879
2009-01-16,14.975310325622559
2009-01-20,11.871318817138672
2009-01-21,14.850628852844238
2009-01-22,15.159059524536133
2009-01-23,15.933418273925781
2009-01-26,16.077789306640625
2009-01-27,16.445283889770508
2009-01-28,18.151491165161133
2009-01-29,16.688091278076172
2009-01-30,16.74059295654297
2009-02-02,16.537153244018555
2009-02-03,15.782485961914062
2009-02-04,15.775925636291504
2009-02-05,16.104049682617188
2009-02-06,18.13180160522461
2009-02-09,17.902122497558594
2009-02-10,16.156539916992188
2009-02-11,17.12120819091797
2009-02-12,17.18682861328125
2009-02-13,16.20247459411621
2009-02-17,14.207520484924316
2009-02-18,14.115645408630371
2009-02-19,13.51846981048584
2009-02-20,13.059106826782227
2009-02-23,12.803170204162598
2009-02-24,13.794089317321777
2009-02-25,14.260008811950684
2009-02-26,15.126246452331543
2009-02-27,14.994998931884766
2009-03-02,13.88595962524414
2009-03-03,13.787524223327637
2009-03-04,12.665366172790527
2009-03-05,10.893525123596191
2009-03-06,10.453845024108887
2009-03-09,10.434157371520996
2009-03-10,12.796610832214355
2009-03-11,13.387222290039062
2009-03-12,15.224685668945312
2009-03-13,15.585611343383789
2009-03-16,15.152491569519043
2009-03-17,16.49778175354004
2009-03-18,17.790569305419922
2009-03-19,16.373098373413086
2009-03-20,15.191872596740723
2009-03-23,18.938980102539062
2009-03-24,17.32463264465332
2009-03-25,18.742115020751953
2009-03-26,19.09648323059082
2009-03-27,17.98087501525879
2009-03-30,16.30747413635254
2009-03-31,17.442750930786133
2009-04-01,18.466489791870117
2009-04-02,18.512514114379883
2009-04-03,19.248804092407227
2009-04-06,18.53880500793457
2009-04-07,17.914268493652344
2009-04-08,18.032604217529297
2009-04-09,21.529996871948242
2009-04-13,22.15452766418457
2009-04-14,20.18231964111328
2009-04-15,21.405086517333984
2009-04-16,21.852130889892578
2009-04-17,21.865270614624023
2009-04-20,19.518341064453125
2009-04-21,21.385372161865234
2009-04-22,20.971206665039062
2009-04-23,21.83240509033203
2009-04-24,21.944156646728516
2009-04-27,21.549718856811523
2009-04-28,21.55628776550293
2009-04-29,22.66730308532715
2009-04-30,21.694345474243164
2009-05-01,21.359067916870117
2009-05-04,23.528505325317383
2009-05-05,22.89081573486328
2009-05-06,24.468603134155273
2009-05-07,23.166927337646484
2009-05-08,25.59931755065918
2009-05-11,23.554807662963867
2009-05-12,23.245826721191406
2009-05-13,22.384614944458008
2009-05-14,23.364151000976562
2009-05-15,22.949983596801758
2009-05-18,24.494888305664062
2009-05-19,23.541662216186523
2009-05-20,22.713329315185547
2009-05-21,22.943418502807617
2009-05-22,22.62129020690918
2009-05-26,24.021560668945312
2009-05-27,22.785633087158203
2009-05-28,24.093883514404297
2009-05-29,24.25822639465332
